Time,Lat,Lon,Alt,Heading,Roll,Pitch,Yaw
1741631525.40341,-35.3611722,149.1558294,684.28,188,-0.026887722313404083,-0.0031751967035233974,-2.994366407394409
1741631525.5036693,-35.3612211,149.1558207,684.28,188,-0.02700892463326454,-0.0034852910321205854,-2.994422435760498
1741631525.6038272,-35.3612211,149.1558207,684.28,188,-0.02700892463326454,-0.0034852910321205854,-2.994422435760498
1741631525.7039578,-35.361274,149.1558113,684.29,188,-0.02710026316344738,-0.003588748164474964,-2.9945027828216553
1741631525.8042622,-35.361274,149.1558113,684.29,188,-0.02710026316344738,-0.003588748164474964,-2.9945027828216553
1741631525.9045248,-35.361274,149.1558113,684.29,188,-0.02710026316344738,-0.003588748164474964,-2.9945027828216553
1741631526.0047028,-35.3613228,149.1558026,684.29,188,-0.027166210114955902,-0.0034718818496912718,-2.9945950508117676
1741631526.1048625,-35.3613228,149.1558026,684.29,188,-0.027166210114955902,-0.0034718818496912718,-2.9945950508117676
1741631526.2050378,-35.3613757,149.1557933,684.3,188,-0.02719677984714508,-0.003107761964201927,-2.9947128295898438
1741631526.3051803,-35.3613757,149.1557933,684.3,188,-0.02719677984714508,-0.003107761964201927,-2.9947128295898438
1741631526.4052994,-35.3613757,149.1557933,684.3,188,-0.02719677984714508,-0.003107761964201927,-2.9947128295898438
1741631526.505461,-35.3614245,149.1557846,684.31,188,-0.027207069098949432,-0.002810436999425292,-2.994821786880493
1741631526.6056523,-35.3614245,149.1557846,684.31,188,-0.027207069098949432,-0.002810436999425292,-2.994821786880493
1741631526.7057745,-35.3614774,149.1557752,684.33,188,-0.027194857597351074,-0.0028879810124635696,-2.994913101196289
1741631526.806028,-35.3614774,149.1557752,684.33,188,-0.027194857597351074,-0.0028879810124635696,-2.994913101196289
1741631526.9061797,-35.3614774,149.1557752,684.33,188,-0.027194857597351074,-0.0028879810124635696,-2.994913101196289
1741631527.0063367,-35.3615262,149.1557665,684.34,188,-0.027155905961990356,-0.0033388903830200434,-2.994978666305542
1741631527.1065814,-35.3615262,149.1557665,684.34,188,-0.027155905961990356,-0.0033388903830200434,-2.994978666305542
1741631527.20673,-35.3615791,149.1557572,684.34,188,-0.026949891820549965,-0.003767899237573147,-2.9951012134552
1741631527.3068624,-35.3615791,149.1557572,684.34,188,-0.026949891820549965,-0.003767899237573147,-2.9951012134552
1741631527.407018,-35.3615791,149.1557572,684.34,188,-0.026949891820549965,-0.003767899237573147,-2.9951012134552
1741631527.5071623,-35.3616279,149.1557485,684.34,188,-0.0268760584294796,-0.003991346340626478,-2.995161533355713
1741631527.607299,-35.3616279,149.1557485,684.34,188,-0.0268760584294796,-0.003991346340626478,-2.995161533355713
1741631527.7074292,-35.3616808,149.1557391,684.34,188,-0.02683897316455841,-0.004118493292480707,-2.9952051639556885
1741631527.807585,-35.3616808,149.1557391,684.34,188,-0.02683897316455841,-0.004118493292480707,-2.9952051639556885
1741631527.907693,-35.3616808,149.1557391,684.34,188,-0.02683897316455841,-0.004118493292480707,-2.9952051639556885
1741631528.0077913,-35.3617296,149.1557305,684.34,188,-0.02678847126662731,-0.003962037619203329,-2.9952707290649414
1741631528.1079004,-35.3617296,149.1557305,684.34,188,-0.02678847126662731,-0.003962037619203329,-2.9952707290649414
1741631528.2080498,-35.3617824,149.1557211,684.34,188,-0.026734810322523117,-0.0036800180096179247,-2.9953482151031494
