Time,Lat,Lon,Alt,Heading,Roll,Pitch,Yaw
1742741518.572954,-35.3613339,149.1733021,684.02,14,-0.0020861271768808365,-0.05862421914935112,0.2573931813240051
1742741518.6732202,-35.3613339,149.1733021,684.02,14,-0.0020861271768808365,-0.05862421914935112,0.2573931813240051
1742741518.773515,-35.3613339,149.1733021,684.02,14,-0.0020861271768808365,-0.05862421914935112,0.2573931813240051
1742741518.8737502,-35.361285,149.1733176,684.04,14,-0.0025631256867200136,-0.054344553500413895,0.25729894638061523
1742741518.9739127,-35.361285,149.1733176,684.04,14,-0.0025631256867200136,-0.054344553500413895,0.25729894638061523
1742741519.074066,-35.3612323,149.1733343,684.08,14,-0.005924203433096409,-0.058798763900995255,0.25653550028800964
1742741519.174379,-35.3612323,149.1733343,684.08,14,-0.005924203433096409,-0.058798763900995255,0.25653550028800964
1742741519.2746723,-35.3612323,149.1733343,684.08,14,-0.005924203433096409,-0.058798763900995255,0.25653550028800964
1742741519.374868,-35.3611836,149.1733497,684.07,14,-0.006519214250147343,-0.06521681696176529,0.2557027339935303
1742741519.47513,-35.3611836,149.1733497,684.07,14,-0.006519214250147343,-0.06521681696176529,0.2557027339935303
1742741519.5753474,-35.3611306,149.1733664,684.04,14,-0.006948594003915787,-0.06247411668300629,0.25485959649086
1742741519.6755722,-35.3611306,149.1733664,684.04,14,-0.006948594003915787,-0.06247411668300629,0.25485959649086
1742741519.7757797,-35.3611306,149.1733664,684.04,14,-0.006948594003915787,-0.06247411668300629,0.25485959649086
1742741519.8759658,-35.3610814,149.1733819,684.03,14,-0.008500761352479458,-0.0562259703874588,0.2552303075790405
1742741519.9761376,-35.3610814,149.1733819,684.03,14,-0.008500761352479458,-0.0562259703874588,0.2552303075790405
1742741520.0762627,-35.3610279,149.1733987,684.06,14,-0.007133660838007927,-0.06119205430150032,0.25525525212287903
1742741520.1764398,-35.3610279,149.1733987,684.06,14,-0.007133660838007927,-0.06119205430150032,0.25525525212287903
1742741520.2766087,-35.3610279,149.1733987,684.06,14,-0.007133660838007927,-0.06119205430150032,0.25525525212287903
1742741520.3768675,-35.3609784,149.1734142,684.05,14,-0.005909636616706848,-0.06498155742883682,0.2551909387111664
1742741520.4770415,-35.3609784,149.1734142,684.05,14,-0.005909636616706848,-0.06498155742883682,0.2551909387111664
1742741520.5773098,-35.360925,149.1734309,684.03,14,-0.006784792523831129,-0.06000453606247902,0.255642831325531
1742741520.677579,-35.360925,149.1734309,684.03,14,-0.006784792523831129,-0.06000453606247902,0.255642831325531
1742741520.7778335,-35.360925,149.1734309,684.03,14,-0.006784792523831129,-0.06000453606247902,0.255642831325531
1742741520.8780978,-35.3608762,149.1734463,684.06,14,-0.006966743618249893,-0.056226979941129684,0.25489044189453125
1742741520.9783895,-35.3608762,149.1734463,684.06,14,-0.006966743618249893,-0.056226979941129684,0.25489044189453125
1742741521.0785487,-35.3608234,149.1734628,684.07,14,-0.009610719047486782,-0.06134147197008133,0.25403955578804016
1742741521.1788228,-35.3608234,149.1734628,684.07,14,-0.009610719047486782,-0.06134147197008133,0.25403955578804016
1742741521.2790103,-35.3608234,149.1734628,684.07,14,-0.009610719047486782,-0.06134147197008133,0.25403955578804016
1742741521.3792815,-35.3607746,149.173478,684.07,14,-0.011596180498600006,-0.06421976536512375,0.2532458007335663
1742741521.479458,-35.3607746,149.173478,684.07,14,-0.011596180498600006,-0.06421976536512375,0.2532458007335663
1742741521.5796077,-35.3607217,149.1734945,684.05,14,-0.010775471106171608,-0.06075151637196541,0.2507496476173401
1742741521.6797316,-35.3607217,149.1734945,684.05,14,-0.010775471106171608,-0.06075151637196541,0.2507496476173401
1742741521.7799704,-35.3607217,149.1734945,684.05,14,-0.010775471106171608,-0.06075151637196541,0.2507496476173401
1742741521.8800988,-35.3606723,149.1735097,684.06,14,-0.009410299360752106,-0.056287746876478195,0.2501640319824219
1742741521.980265,-35.3606723,149.1735097,684.06,14,-0.009410299360752106,-0.056287746876478195,0.2501640319824219
1742741522.0804188,-35.3606187,149.1735262,684.08,14,-0.007490172516554594,-0.060521531850099564,0.249653622508049
1742741522.1806011,-35.3606187,149.1735262,684.08,14,-0.007490172516554594,-0.060521531850099564,0.249653622508049
1742741522.2808456,-35.3606187,149.1735262,684.08,14,-0.007490172516554594,-0.060521531850099564,0.249653622508049
1742741522.380996,-35.3605691,149.1735415,684.07,14,-0.007276656571775675,-0.06474577635526657,0.24890880286693573
1742741522.481138,-35.3605691,149.1735415,684.07,14,-0.007276656571775675,-0.06474577635526657,0.24890880286693573
1742741522.5812898,-35.3605157,149.1735578,684.06,14,-0.007451717741787434,-0.06012267991900444,0.2482406497001648
1742741522.6814523,-35.3605157,149.1735578,684.06,14,-0.007451717741787434,-0.06012267991900444,0.2482406497001648
1742741522.7816164,-35.3605157,149.1735578,684.06,14,-0.007451717741787434,-0.06012267991900444,0.2482406497001648
1742741522.8817325,-35.3604667,149.1735727,684.08,14,-0.005810814443975687,-0.05721239000558853,0.24767564237117767
1742741522.981886,-35.3604667,149.1735727,684.08,14,-0.005810814443975687,-0.05721239000558853,0.24767564237117767
1742741523.0820339,-35.3604139,149.1735888,684.1,14,-0.004481463227421045,-0.061947938054800034,0.24822770059108734
1742741523.1822054,-35.3604139,149.1735888,684.1,14,-0.004481463227421045,-0.061947938054800034,0.24822770059108734
1742741523.2823853,-35.3604139,149.1735888,684.1,14,-0.004481463227421045,-0.061947938054800034,0.24822770059108734
1742741523.3826337,-35.3603651,149.1736037,684.08,14,-0.003820215119048953,-0.06624773889780045,0.24695566296577454
1742741523.482804,-35.3603651,149.1736037,684.08,14,-0.003820215119048953,-0.06624773889780045,0.24695566296577454
1742741523.5829456,-35.3603122,149.1736198,684.05,14,-0.003234769683331251,-0.06092469021677971,0.2475668042898178
1742741523.6831057,-35.3603122,149.1736198,684.05,14,-0.003234769683331251,-0.06092469021677971,0.2475668042898178
1742741523.7832668,-35.3603122,149.1736198,684.05,14,-0.003234769683331251,-0.06092469021677971,0.2475668042898178
1742741523.8835416,-35.3602631,149.1736348,684.04,14,-0.0030737649649381638,-0.0589156411588192,0.24740712344646454
1742741523.98371,-35.3602631,149.1736348,684.04,14,-0.0030737649649381638,-0.0589156411588192,0.24740712344646454
1742741524.0838392,-35.3602095,149.1736511,684.05,14,-0.0046166409738361835,-0.0607890821993351,0.24626977741718292
1742741524.1840112,-35.3602095,149.1736511,684.05,14,-0.0046166409738361835,-0.0607890821993351,0.24626977741718292
1742741524.2841847,-35.3602095,149.1736511,684.05,14,-0.0046166409738361835,-0.0607890821993351,0.24626977741718292
1742741524.38435,-35.3601599,149.1736662,684.04,14,-0.00618410762399435,-0.061909303069114685,0.24562209844589233
1742741524.484591,-35.3601599,149.1736662,684.04,14,-0.00618410762399435,-0.061909303069114685,0.24562209844589233
1742741524.5848358,-35.3601061,149.1736824,684.04,14,-0.004718782380223274,-0.060336820781230927,0.24469159543514252
1742741524.684975,-35.3601061,149.1736824,684.04,14,-0.004718782380223274,-0.060336820781230927,0.24469159543514252
1742741524.7851727,-35.3601061,149.1736824,684.04,14,-0.004718782380223274,-0.060336820781230927,0.24469159543514252
1742741524.8853216,-35.3600568,149.1736973,684.04,14,-0.0032689638901501894,-0.06044655665755272,0.24455207586288452
1742741524.985482,-35.3600568,149.1736973,684.04,14,-0.0032689638901501894,-0.06044655665755272,0.24455207586288452
1742741525.0856335,-35.3600037,149.1737133,684.04,14,-0.003630972234532237,-0.059805452823638916,0.24490158259868622
1742741525.1858244,-35.3600037,149.1737133,684.04,14,-0.003630972234532237,-0.059805452823638916,0.24490158259868622
1742741525.2859774,-35.3600037,149.1737133,684.04,14,-0.003630972234532237,-0.059805452823638916,0.24490158259868622
1742741525.3861299,-35.3599549,149.1737281,684.04,13,-0.0038276000414043665,-0.05953856185078621,0.24301370978355408
1742741525.4863927,-35.3599549,149.1737281,684.04,13,-0.0038276000414043665,-0.05953856185078621,0.24301370978355408
1742741525.5865464,-35.3599019,149.173744,684.04,13,-0.0011065583676099777,-0.060686685144901276,0.24268506467342377
1742741525.686796,-35.3599019,149.173744,684.04,13,-0.0011065583676099777,-0.060686685144901276,0.24268506467342377
1742741525.7870548,-35.3599019,149.173744,684.04,13,-0.0011065583676099777,-0.060686685144901276,0.24268506467342377
1742741525.8873374,-35.359853,149.1737587,684.04,13,-0.00018018887203652412,-0.06091676279902458,0.24317669868469238
1742741525.9875941,-35.359853,149.1737587,684.04,13,-0.00018018887203652412,-0.06091676279902458,0.24317669868469238
1742741526.0877345,-35.3597992,149.1737748,684.03,13,-0.0011495654471218586,-0.06099929288029671,0.24283401668071747
1742741526.1878774,-35.3597992,149.1737748,684.03,13,-0.0011495654471218586,-0.06099929288029671,0.24283401668071747
1742741526.2880197,-35.3597992,149.1737748,684.03,13,-0.0011495654471218586,-0.06099929288029671,0.24283401668071747
1742741526.3882887,-35.3597496,149.1737897,684.04,13,-0.0008255517459474504,-0.06019311025738716,0.24253885447978973
1742741526.4884288,-35.3597496,149.1737897,684.04,13,-0.0008255517459474504,-0.06019311025738716,0.24253885447978973
1742741526.5885966,-35.3596958,149.1738058,684.04,13,-0.00232482748106122,-0.06089852750301361,0.24253202974796295
1742741526.6887279,-35.3596958,149.1738058,684.04,13,-0.00232482748106122,-0.06089852750301361,0.24253202974796295
